Sales_ID,Date_ID,Customer_ID,Product_ID,Store_ID,SoLuong,DonGiaBan,ThanhTien,GiaVon
3949,20250628,CUST_024,FP3045,ST016,710,13500,9583730.025209185,8500
3950,20250526,CUST_084,FP3003,ST021,158,20000,3151544.0999602685,13500
3951,20250615,CUST_126,FP3021,ST009,63,16000,1012320.1941176817,10500
3952,20250502,CUST_044,FP3021,ST016,710,16000,11358494.844692368,10500
3953,20250110,CUST_223,FP3016,ST009,32,6000,189810.03639706533,4500
3954,20250605,CUST_103,FP3047,ST008,251,15000,3768170.8484750316,10500
3955,20250318,CUST_132,FP3028,ST002,207,46000,9508952.072251823,33500
3956,20250608,CUST_261,FP3047,ST002,83,15000,1240298.0963806727,10500
3957,20250222,CUST_068,FP3020,ST008,63,14500,910641.288381466,10500
3958,20250211,CUST_020,FP3003,ST026,167,20000,3338131.64058386,13500
3959,20250621,CUST_179,FP3013,ST001,61,12500,758589.7515141619,8000
3960,20250320,CUST_006,FP3038,ST003,172,11500,1978681.5243709,7000
3961,20250303,CUST_146,FP3020,ST009,63,14500,917415.1759191491,10500
3962,20250303,CUST_275,FP3039,ST009,32,10000,316350.0606617755,6000
3963,20250123,CUST_189,FP3021,ST001,61,16000,970994.8819381272,10500
3964,20250425,CUST_210,FP3045,ST013,220,13500,2972188.7945480254,8500
3965,20250107,CUST_128,FP3043,ST006,65,13500,879994.1721049554,9000
3966,20250131,CUST_038,FP3005,ST007,49,25000,1219038.7864887263,15500
3967,20250401,CUST_227,FP3032,ST004,52,27500,1429592.8310671218,17000
3968,20250121,CUST_060,FP3044,ST009,32,13500,427072.581893397,9000
3969,20250217,CUST_088,FP3030,ST002,41,51500,2129178.3987868214,35000
3970,20250103,CUST_038,FP3028,ST008,314,46000,14444654.919154286,33500
3971,20250305,CUST_005,FP3010,ST010,81,30500,2477579.3840466384,23000
3972,20250627,CUST_059,FP3004,ST003,172,17000,2925007.4708091565,10000
3973,20250328,CUST_096,FP3030,ST010,41,51500,2091726.8570229816,35000
3974,20250122,CUST_189,FP3041,ST024,176,50500,8887310.393036678,34000
3975,20250404,CUST_252,FP3019,ST002,124,30500,3782909.1939610513,21500
3976,20250306,CUST_292,FP3015,ST009,32,5500,173992.53336397654,4000
3977,20250424,CUST_126,FP3048,ST018,325,13000,4228283.30344444,8000
3978,20250326,CUST_250,FP3046,ST001,121,12000,1456492.322907191,7000
3979,20250626,CUST_207,FP3047,ST010,41,15000,609240.832142616,10500
3980,20250512,CUST_047,FP3018,ST003,115,42500,4875012.451348594,25500
3981,20250131,CUST_030,FP3009,ST006,33,34000,1108140.8093173513,21500
3982,20250208,CUST_099,FP3039,ST002,83,10000,826865.3975871151,6000
3983,20250103,CUST_216,FP3003,ST007,49,20000,975231.029190981,13500
3984,20250328,CUST_053,FP3040,ST014,245,70500,17259075.861194633,41500
3985,20250505,CUST_164,FP3039,ST002,83,10000,826865.3975871151,6000
3986,20250517,CUST_017,FP3050,ST007,49,16500,804565.5990825592,10000
3987,20250127,CUST_116,FP3024,ST006,33,17000,554070.4046586757,12500
3988,20250321,CUST_177,FP3042,ST006,130,42500,5540704.046586756,29000
3989,20250418,CUST_010,FP3037,ST005,97,7500,730470.0383273434,4500
3990,20250315,CUST_082,FP3015,ST005,32,5500,178559.3427022395,4000
3991,20250626,CUST_052,FP3024,ST020,528,17000,8974785.308187213,12500
3992,20250623,CUST_261,FP3017,ST016,237,49500,11713447.808589004,31000
3993,20250531,CUST_094,FP3040,ST003,172,70500,12130178.04070856,41500
3994,20250629,CUST_045,FP3020,ST009,95,14500,1376122.7638787236,10500
3995,20250131,CUST_007,FP3032,ST003,57,27500,1577209.9107304276,17000
3996,20250130,CUST_189,FP3027,ST005,32,17000,551910.6956251039,11000
3997,20250119,CUST_098,FP3009,ST005,32,34000,1103821.3912502078,21500
3998,20250414,CUST_204,FP3017,ST010,81,49500,4020989.492141266,31000
3999,20250105,CUST_054,FP3041,ST003,57,50500,2896330.926977694,34000
4000,20250618,CUST_273,FP3029,ST009,32,29500,933232.6789522378,22000
4001,20250521,CUST_266,FP3008,ST018,163,32500,5285354.129305549,23000
4002,20250429,CUST_038,FP3021,ST003,57,16000,917649.4026067941,10500
4003,20250520,CUST_023,FP3046,ST030,613,12000,7355822.533945444,7000
4004,20250218,CUST_284,FP3006,ST006,33,19500,635551.3465202455,13000
4005,20250602,CUST_063,FP3035,ST001,61,6500,394466.6707873642,5000
4006,20250224,CUST_192,FP3030,ST003,57,51500,2953684.0146406186,35000
4007,20250116,CUST_029,FP3011,ST003,172,23500,4043392.680236187,17000
4008,20250515,CUST_292,FP3035,ST004,52,6500,337903.7600704106,5000
4009,20250317,CUST_279,FP3006,ST007,49,19500,950850.2534612064,13000
4010,20250302,CUST_030,FP3037,ST008,126,7500,942042.7121187579,4500
4011,20250508,CUST_234,FP3018,ST017,188,42500,8006925.771480101,25500
4012,20250310,CUST_104,FP3022,ST008,251,18500,4647410.713119205,11500
4013,20250505,CUST_217,FP3024,ST007,49,17000,828946.3748123338,12500
4014,20250423,CUST_207,FP3048,ST005,65,13000,844098.7109560412,8000
4015,20250127,CUST_137,FP3033,ST002,124,28500,3534849.574684917,19000
4016,20250126,CUST_006,FP3037,ST003,115,7500,860296.3149438696,4500
4017,20250119,CUST_032,FP3006,ST005,65,19500,1266148.0664340619,13000
4018,20250524,CUST_129,FP3047,ST001,121,15000,1820615.4036339887,10500
4019,20250625,CUST_175,FP3034,ST002,207,12500,2583954.3674597344,7500
4020,20250118,CUST_092,FP3048,ST003,172,13000,2236770.418854061,8000
4021,20250213,CUST_279,FP3011,ST006,163,23500,3829604.267493787,17000
4022,20250322,CUST_077,FP3006,ST007,49,19500,950850.2534612064,13000
4023,20250114,CUST_168,FP3042,ST003,57,42500,2437506.225674297,29000
4024,20250608,CUST_140,FP3041,ST005,97,50500,4918498.258070779,34000
4025,20250127,CUST_296,FP3024,ST003,115,17000,1950004.9805394376,12500
4026,20250224,CUST_207,FP3003,ST002,41,20000,826865.3975871151,13500
4027,20250310,CUST_276,FP3011,ST007,98,23500,2291792.918598805,17000
4028,20250322,CUST_143,FP3018,ST009,32,42500,1344487.757812546,25500
4029,20250126,CUST_243,FP3039,ST010,81,10000,812321.1095234881,6000
4030,20250614,CUST_180,FP3025,ST014,490,18000,8813145.120610027,12500
4031,20250411,CUST_273,FP3025,ST010,41,18000,731088.9985711393,12500
4032,20250408,CUST_124,FP3049,ST009,95,22500,2135362.9094669847,16000
4033,20250403,CUST_049,FP3007,ST003,57,22000,1261767.928584342,17000
4034,20250102,CUST_115,FP3023,ST009,95,13500,1281217.7456801909,8500
4035,20250420,CUST_003,FP3049,ST008,126,22500,2826128.1363562737,16000
4036,20250604,CUST_133,FP3001,ST006,98,11500,1124436.9976896653,7000
4037,20250314,CUST_140,FP3004,ST006,33,17000,554070.4046586757,10000
4038,20250105,CUST_049,FP3035,ST006,33,6500,211850.44884008184,5000
4039,20250201,CUST_260,FP3036,ST007,98,10000,975231.029190981,7500
4040,20250507,CUST_225,FP3050,ST006,33,16500,537774.2162863616,10000
4041,20250405,CUST_010,FP3002,ST004,52,12000,623822.326283835,8000
4042,20250511,CUST_009,FP3001,ST002,41,11500,475447.60361259116,7000
4043,20250528,CUST_071,FP3018,ST004,104,42500,4418741.477843831,25500
4044,20250413,CUST_192,FP3023,ST001,61,13500,819276.9316352949,8500
4045,20250405,CUST_280,FP3020,ST001,121,14500,1759928.2235128556,10500
4046,20250316,CUST_239,FP3026,ST010,41,18000,731088.9985711393,11500
4047,20250102,CUST_189,FP3033,ST002,41,28500,1178283.1915616388,19000
4048,20250420,CUST_222,FP3010,ST004,156,30500,4756645.237914242,23000
4049,20250420,CUST_211,FP3046,ST029,500,12000,6004752.557516853,7000
4050,20250225,CUST_129,FP3014,ST025,212,8500,1803543.7608360532,5500
4051,20250114,CUST_223,FP3048,ST002,83,13000,1074925.0168632495,8000
4052,20250323,CUST_206,FP3050,ST023,328,16500,5405933.277818794,10000
4053,20250226,CUST_111,FP3036,ST009,32,10000,316350.0606617755,7500
4054,20250618,CUST_225,FP3034,ST008,188,12500,2355106.7802968947,7500
4055,20250304,CUST_169,FP3035,ST022,146,6500,948154.4686462809,5000
4056,20250126,CUST_241,FP3013,ST014,245,12500,3060119.833545148,8000
4057,20250402,CUST_175,FP3011,ST010,41,23500,954477.3036900985,17000
4058,20250626,CUST_258,FP3009,ST006,33,34000,1108140.8093173513,21500
4059,20250511,CUST_229,FP3048,ST003,57,13000,745590.1396180203,8000
4060,20250118,CUST_176,FP3015,ST002,83,5500,454775.96867291327,4000
4061,20250422,CUST_004,FP3038,ST001,61,11500,697902.571393029,7000
4062,20250613,CUST_217,FP3004,ST008,63,17000,1067648.4070679257,10000
4063,20250107,CUST_060,FP3023,ST004,156,13500,2105400.351207943,8500
4064,20250304,CUST_190,FP3047,ST005,162,15000,2434900.1277578115,10500
4065,20250420,CUST_124,FP3047,ST007,244,15000,3657116.3594661783,10500
4066,20250419,CUST_054,FP3009,ST004,52,34000,1767496.5911375324,21500
4067,20250422,CUST_145,FP3030,ST007,244,51500,12556099.50083388,35000
4068,20250307,CUST_014,FP3013,ST009,32,12500,395437.5758272194,8000
4069,20250113,CUST_264,FP3015,ST001,182,5500,1001338.4719986938,4000
4070,20250514,CUST_282,FP3010,ST009,63,30500,1929735.3700368307,23000
4071,20250126,CUST_176,FP3003,ST004,208,20000,4158815.5085589,13500
4072,20250626,CUST_287,FP3013,ST010,41,12500,507700.69345218,8000
4073,20250511,CUST_297,FP3043,ST006,33,13500,439997.0860524777,9000
4074,20250420,CUST_024,FP3029,ST001,61,29500,1790271.8135734221,22000
4075,20250310,CUST_142,FP3026,ST003,115,18000,2064711.155865287,11500
4076,20250509,CUST_068,FP3044,ST007,49,13500,658280.9447039121,9000
4077,20250607,CUST_153,FP3010,ST007,195,30500,5948909.278064984,23000
4078,20250520,CUST_232,FP3029,ST023,109,29500,3221717.8120334228,22000
4079,20250629,CUST_195,FP3011,ST029,125,23500,2939826.7729509594,17000
4080,20250110,CUST_202,FP3019,ST001,61,30500,1850958.993694555,21500
4081,20250301,CUST_291,FP3041,ST005,32,50500,1639499.4193569263,34000
4082,20250630,CUST_295,FP3037,ST009,95,7500,711787.6364889949,4500
4083,20250219,CUST_226,FP3002,ST008,63,12000,753634.1696950063,8000
4084,20250129,CUST_091,FP3015,ST004,52,5500,285918.5662134244,4000
4085,20250628,CUST_065,FP3006,ST004,156,19500,3041133.8406336955,13000
4086,20250527,CUST_248,FP3015,ST005,32,5500,178559.3427022395,4000
4087,20250301,CUST_129,FP3016,ST003,115,6000,688237.0519550956,4500
4088,20250218,CUST_242,FP3026,ST017,188,18000,3391168.562038631,11500
4089,20250520,CUST_297,FP3012,ST009,127,23000,2910420.5580883347,14000
4090,20250419,CUST_077,FP3031,ST010,41,38500,1563718.1358327144,24500
4091,20250316,CUST_192,FP3024,ST006,65,17000,1108140.8093173513,12500
4092,20250630,CUST_214,FP3049,ST006,98,22500,2199985.4302623887,16000
4093,20250417,CUST_140,FP3015,ST003,57,5500,315441.9821460855,4000
4094,20250111,CUST_092,FP3012,ST023,218,23000,5023695.571306354,14000
4095,20250504,CUST_259,FP3019,ST012,464,30500,14164956.491352795,21500
4096,20250312,CUST_126,FP3041,ST005,97,50500,4918498.258070779,34000
4097,20250105,CUST_245,FP3003,ST009,158,20000,3163500.6066177553,13500
4098,20250628,CUST_171,FP3010,ST001,61,30500,1850958.993694555,23000
4099,20250227,CUST_213,FP3011,ST008,63,23500,1475866.9156527207,17000
4100,20250130,CUST_227,FP3035,ST009,95,6500,616882.6182904623,5000
4101,20250409,CUST_200,FP3047,ST030,204,15000,3064926.0558106015,10500
4102,20250125,CUST_008,FP3035,ST005,32,6500,211024.6777390103,5000
4103,20250627,CUST_054,FP3002,ST028,214,12000,2572977.9773509507,8000
4104,20250406,CUST_030,FP3048,ST008,63,13000,816437.0171695901,8000
4105,20250425,CUST_127,FP3038,ST006,33,11500,374812.33256322175,7000
4106,20250124,CUST_046,FP3027,ST003,57,17000,975002.4902697188,11000
4107,20250504,CUST_100,FP3016,ST007,195,6000,1170277.235029177,4500
4108,20250205,CUST_021,FP3020,ST010,41,14500,588932.8044045288,10500
4109,20250226,CUST_010,FP3043,ST004,52,13500,701800.1170693144,9000
4110,20250530,CUST_002,FP3018,ST003,287,42500,12187531.128371485,25500
4111,20250116,CUST_192,FP3002,ST006,65,12000,782217.0418710714,8000
4112,20250205,CUST_158,FP3034,ST002,124,12500,1550372.6204758408,7500
4113,20250117,CUST_287,FP3029,ST008,63,29500,1852684.0005002238,22000
4114,20250202,CUST_092,FP3014,ST027,196,8500,1668143.8688622029,5500
4115,20250301,CUST_092,FP3019,ST015,626,30500,19087805.563278552,21500
4116,20250219,CUST_051,FP3041,ST002,83,50500,4175670.2578149308,34000
4117,20250310,CUST_254,FP3039,ST013,220,10000,2201621.329294834,6000
4118,20250519,CUST_167,FP3036,ST002,83,10000,826865.3975871151,7500
4119,20250119,CUST_069,FP3019,ST009,63,30500,1929735.3700368307,21500
4120,20250226,CUST_162,FP3047,ST010,41,15000,609240.832142616,10500
4121,20250626,CUST_286,FP3003,ST010,41,20000,812321.1095234881,13500
4122,20250325,CUST_034,FP3025,ST007,49,18000,877707.9262718828,12500
4123,20250601,CUST_020,FP3039,ST001,61,10000,606871.8012113295,6000
4124,20250411,CUST_031,FP3028,ST010,41,46000,1868338.5519040225,33500
4125,20250325,CUST_241,FP3048,ST006,33,13000,423700.8976801637,8000
4126,20250102,CUST_155,FP3050,ST021,158,16500,2600023.8824672215,10000
4127,20250612,CUST_183,FP3050,ST010,41,16500,670164.9153568776,10000
4128,20250107,CUST_255,FP3004,ST003,57,17000,975002.4902697188,10000
4129,20250214,CUST_234,FP3046,ST030,204,12000,2451940.8446484813,7000
4130,20250523,CUST_258,FP3034,ST009,63,12500,790875.1516544388,7500
4131,20250306,CUST_161,FP3015,ST009,63,5500,347985.0667279531,4000
4132,20250120,CUST_191,FP3048,ST024,176,13000,2287822.4774153824,8000
4133,20250130,CUST_219,FP3039,ST008,63,10000,628028.4747458386,6000
4134,20250505,CUST_087,FP3007,ST003,57,22000,1261767.928584342,17000
4135,20250330,CUST_117,FP3003,ST005,32,20000,649306.7007354164,13500
4136,20250618,CUST_267,FP3020,ST004,104,14500,1507570.6218526012,10500
4137,20250107,CUST_160,FP3023,ST007,244,13500,3291404.723519561,8500
4138,20250617,CUST_116,FP3048,ST010,81,13000,1056017.4423805345,8000
4139,20250414,CUST_279,FP3036,ST003,57,10000,573530.8766292464,7500
4140,20250503,CUST_019,FP3001,ST010,41,11500,467084.6379760056,7000
4141,20250617,CUST_284,FP3027,ST001,121,17000,2063364.1241185204,11000
4142,20250429,CUST_115,FP3035,ST010,41,6500,264004.3605951336,5000
4143,20250516,CUST_236,FP3049,ST009,32,22500,711787.6364889949,16000
4144,20250613,CUST_111,FP3011,ST010,81,23500,1908954.607380197,17000
4145,20250417,CUST_194,FP3029,ST011,774,29500,22820595.369967725,22000
4146,20250523,CUST_251,FP3017,ST001,61,49500,3004015.415996081,31000
4147,20250311,CUST_253,FP3022,ST009,32,18500,585247.6122242847,11500
4148,20250619,CUST_299,FP3011,ST002,41,23500,971566.8421648602,17000
4149,20250427,CUST_202,FP3047,ST001,61,15000,910307.7018169943,10500
4150,20250302,CUST_080,FP3019,ST003,172,30500,5247807.521157605,21500
4151,20250224,CUST_259,FP3023,ST006,65,13500,879994.1721049554,8500
4152,20250120,CUST_122,FP3046,ST005,65,12000,779168.0408824997,7000
4153,20250307,CUST_143,FP3049,ST006,98,22500,2199985.4302623887,16000
4154,20250218,CUST_233,FP3047,ST024,176,15000,2639795.166248518,10500
4155,20250523,CUST_121,FP3050,ST001,61,16500,1001338.4719986938,10000
4156,20250128,CUST_150,FP3008,ST004,104,32500,3379037.600704106,23000
4157,20250326,CUST_151,FP3006,ST008,63,19500,1224655.5257543852,13000
4158,20250526,CUST_232,FP3006,ST006,98,19500,1906654.0395607366,13000
4159,20250402,CUST_254,FP3030,ST023,328,51500,16873064.473191995,35000
4160,20250610,CUST_285,FP3010,ST007,98,30500,2974454.639032492,23000
4161,20250322,CUST_212,FP3043,ST005,32,13500,438282.022996406,9000
4162,20250615,CUST_276,FP3007,ST004,52,22000,1143674.2648536975,17000
4163,20250612,CUST_142,FP3035,ST009,127,6500,822510.1577206163,5000
4164,20250403,CUST_229,FP3047,ST010,81,15000,1218481.664285232,10500
4165,20250312,CUST_283,FP3047,ST001,61,15000,910307.7018169943,10500
4166,20250412,CUST_277,FP3007,ST008,126,22000,2763325.28888169,17000
4167,20250222,CUST_286,FP3046,ST030,409,12000,4903881.689296963,7000
4168,20250612,CUST_264,FP3030,ST003,115,51500,5907368.029281237,35000
4169,20250617,CUST_179,FP3034,ST007,49,12500,609519.3932443631,7500
4170,20250328,CUST_251,FP3022,ST010,162,18500,3005588.1052369056,11500
4171,20250211,CUST_127,FP3035,ST008,126,6500,816437.0171695901,5000
4172,20250622,CUST_226,FP3028,ST005,32,46000,1493405.4116914575,33500
4173,20250430,CUST_139,FP3030,ST016,237,51500,12186718.427117852,35000
4174,20250614,CUST_014,FP3023,ST001,61,13500,819276.9316352949,8500
4175,20250112,CUST_074,FP3041,ST019,321,50500,16223881.520215806,34000
4176,20250218,CUST_052,FP3047,ST001,61,15000,910307.7018169943,10500
4177,20250503,CUST_181,FP3031,ST010,41,38500,1563718.1358327144,24500
4178,20250418,CUST_033,FP3013,ST013,1101,12500,13760133.30809271,8000
4179,20250312,CUST_139,FP3004,ST026,334,17000,5674823.788992562,10000
4180,20250528,CUST_088,FP3035,ST004,52,6500,337903.7600704106,5000
4181,20250527,CUST_164,FP3050,ST018,163,16500,2683333.634878202,10000
4182,20250530,CUST_047,FP3027,ST008,63,17000,1067648.4070679257,11000
4183,20250331,CUST_258,FP3037,ST030,817,7500,6129852.111621203,4500
4184,20250224,CUST_121,FP3049,ST010,41,22500,913861.248213924,16000
4185,20250428,CUST_261,FP3047,ST004,52,15000,779777.9078547937,10500
4186,20250628,CUST_189,FP3009,ST004,260,34000,8837482.955687663,21500
4187,20250306,CUST_168,FP3001,ST001,61,11500,697902.571393029,7000
4188,20250513,CUST_180,FP3008,ST002,41,32500,1343656.271079062,23000
4189,20250327,CUST_214,FP3010,ST004,104,30500,3171096.825276161,23000
4190,20250521,CUST_246,FP3034,ST010,41,12500,507700.69345218,7500
4191,20250106,CUST_258,FP3001,ST007,49,11500,560757.841784814,7000
4192,20250123,CUST_241,FP3020,ST009,95,14500,1376122.7638787236,10500
4193,20250313,CUST_041,FP3018,ST001,121,42500,5158410.310296301,25500
4194,20250619,CUST_225,FP3008,ST010,81,32500,2640043.605951336,23000
4195,20250210,CUST_048,FP3003,ST009,95,20000,1898100.3639706532,13500
4196,20250531,CUST_056,FP3040,ST013,220,70500,15521430.371528577,41500
4197,20250118,CUST_162,FP3043,ST014,122,13500,1652464.7101143799,9000
4198,20250321,CUST_241,FP3006,ST001,61,19500,1183400.0123620925,13000
4199,20250528,CUST_176,FP3036,ST001,61,10000,606871.8012113295,7500
4200,20250407,CUST_139,FP3047,ST009,32,15000,474525.0909926633,10500
4201,20250513,CUST_252,FP3010,ST027,393,30500,11971385.411834631,23000
4202,20250218,CUST_241,FP3011,ST010,122,23500,2863431.911070295,17000
4203,20250120,CUST_117,FP3040,ST001,121,70500,8556892.397079747,41500
4204,20250116,CUST_207,FP3050,ST007,49,16500,804565.5990825592,10000
4205,20250227,CUST_283,FP3006,ST001,121,19500,2366800.024724185,13000
4206,20250405,CUST_044,FP3027,ST010,81,17000,1380945.8861899297,11000
4207,20250406,CUST_161,FP3009,ST014,122,34000,4161762.973621401,21500
4208,20250128,CUST_125,FP3005,ST006,65,25000,1629618.8372313988,15500
4209,20250106,CUST_228,FP3049,ST010,41,22500,913861.248213924,16000
4210,20250122,CUST_054,FP3030,ST001,61,51500,3125389.776238347,35000
4211,20250130,CUST_111,FP3003,ST010,41,20000,812321.1095234881,13500
4212,20250117,CUST_066,FP3025,ST010,41,18000,731088.9985711393,12500
4213,20250314,CUST_248,FP3012,ST019,321,23000,7389094.553761654,14000
4214,20250303,CUST_177,FP3002,ST006,33,12000,391108.5209355357,8000
4215,20250429,CUST_291,FP3033,ST014,122,28500,3488536.6102414685,19000
4216,20250217,CUST_122,FP3048,ST002,41,13000,537462.5084316247,8000
4217,20250219,CUST_142,FP3046,ST004,52,12000,623822.326283835,7000
4218,20250523,CUST_012,FP3027,ST027,196,17000,3336287.7377244057,11000
4219,20250404,CUST_026,FP3005,ST018,325,25000,8131314.04508546,15500
4220,20250508,CUST_107,FP3048,ST002,83,13000,1074925.0168632495,8000
4221,20250525,CUST_014,FP3049,ST001,61,22500,1365461.5527254916,16000
4222,20250513,CUST_103,FP3025,ST007,49,18000,877707.9262718828,12500
4223,20250113,CUST_078,FP3025,ST017,188,18000,3391168.562038631,12500
4224,20250301,CUST_035,FP3004,ST024,352,17000,5983535.710163307,10000
4225,20250508,CUST_028,FP3049,ST008,126,22500,2826128.1363562737,16000
4226,20250221,CUST_215,FP3023,ST003,229,13500,3097066.73379793,8500
4227,20250617,CUST_239,FP3034,ST008,126,12500,1570071.1868645963,7500
4228,20250323,CUST_235,FP3047,ST018,325,15000,4878788.427051276,10500
4229,20250105,CUST_162,FP3007,ST004,52,22000,1143674.2648536975,17000
4230,20250321,CUST_295,FP3048,ST009,32,13000,411255.07886030816,8000
4231,20250621,CUST_160,FP3017,ST005,32,49500,1607034.0843201554,31000
4232,20250614,CUST_243,FP3046,ST001,121,12000,1456492.322907191,7000
4233,20250528,CUST_022,FP3011,ST015,209,23500,4902332.576361159,17000
4234,20250511,CUST_003,FP3019,ST008,126,30500,3830973.6959496154,21500
